,Unnamed: 0,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
660,660,Id_2kxndzoh2z,2022-08-10,3,studying,,Urban,Mpumalanga,1.0,0.0,0.0,5.0,60 - 69 %,,40 - 49 %,,40 - 49 %,0,1,1999,2,0
661,661,Id_b1mjd39w8d,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,60 - 69 %,,,1,1,2002,10,0
662,662,Id_465b3yten3,2022-07-28,3,unemployed,827.0,Urban,Gauteng,,,,,,,,,,0,1,1986,9,0
663,663,Id_tncxxkyy9t,2022-08-01,3,studying,,Rural,Limpopo,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,1,1,2004,3,0
664,664,Id_zbw85j66f9,2022-08-12,3,wage employed,158.0,Rural,Limpopo,1.0,,,3.0,,60 - 69 %,60 - 69 %,,,0,1,1998,1,1
665,665,Id_ebke0a94x3,2022-03-01,2,self employed,757.0,Urban,Free State,1.0,,,4.0,,70 - 79 %,60 - 69 %,,,0,1,1996,4,1
666,666,Id_0aro4sr7ln,2023-03-07,4,studying,,Urban,North West,1.0,0.0,0.0,2.0,,70 - 79 %,70 - 79 %,,,1,1,2003,10,0
667,667,Id_3k4eidfxw3,2023-03-14,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,60 - 69 %,,,1,1,2000,7,0
668,668,Id_m5twd4wmgy,2023-02-22,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,30 - 39 %,,40 - 49 %,,,0,1,2002,2,1
669,669,Id_iqgwltd8tg,2023-02-22,4,unemployed,397.0,Urban,Limpopo,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,0,1,2002,1,0
670,670,Id_skd127b140,2022-08-03,3,studying,,Suburb,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,1,1,2002,2,0
671,671,Id_mtf42g9xqe,2022-02-23,2,unemployed,214.0,Suburb,Northern Cape,1.0,0.0,0.0,2.0,,60 - 69 %,50 - 59 %,,,0,1,1999,5,1
672,672,Id_dvsmt95r8p,2023-03-20,4,studying,,Urban,Western Cape,1.0,0.0,0.0,4.0,30 - 39 %,,,50 - 59 %,30 - 39 %,1,1,2004,1,1
673,673,Id_ycf50xkja6,2022-03-04,2,unemployed,430.0,Urban,Free State,1.0,0.0,0.0,1.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
674,674,Id_435u2un01m,2022-08-05,3,other,,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,0 - 29 %,1,1,1998,9,1
675,675,Id_gxydiwdxif,2023-03-02,4,unemployed,429.0,Urban,Northern Cape,1.0,,,2.0,,50 - 59 %,50 - 59 %,,,1,1,2000,1,0
676,676,Id_vh2y8vjsxf,2023-02-15,4,unemployed,370.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,40 - 49 %,,,0,1,2000,11,0
677,677,Id_79gj2qhs8b,2022-02-24,2,unemployed,36.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,50 - 59 %,,40 - 49 %,,1,1,1999,6,0
678,678,Id_y2ohkhaw0q,2022-02-24,2,wage employed,191.0,Urban,North West,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,1994,1,1
679,679,Id_cufftbxt5b,2023-02-20,4,studying,,Urban,Eastern Cape,0.0,0.0,0.0,,,,,,,0,1,2003,10,0
680,680,Id_jbrdk3vobs,2022-03-04,2,unemployed,1451.0,Suburb,Western Cape,1.0,,,5.0,,60 - 69 %,60 - 69 %,,,1,1,2000,1,1
681,681,Id_krphipxpto,2023-02-06,4,studying,,Urban,Free State,,,,,,,,,,0,1,2002,9,0
682,682,Id_s6z42o9so0,2023-02-08,4,wage employed,122.0,Urban,Gauteng,1.0,0.0,0.0,3.0,0 - 29 %,,50 - 59 %,,30 - 39 %,0,1,2001,3,0
683,683,Id_7djtctfdsu,2023-02-08,4,unemployed,1954.0,Urban,Gauteng,,,,,,,,,,0,1,1996,1,0
684,684,Id_n0gx5b9wcq,2022-08-01,3,studying,,Urban,Mpumalanga,1.0,0.0,0.0,2.0,40 - 49 %,,40 - 49 %,,,0,1,2000,4,0
685,685,Id_ap997ykc86,2021-08-16,1,studying,,Rural,Mpumalanga,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,0,1,1999,12,0
686,686,Id_leqdcljvjz,2023-02-08,4,studying,,Suburb,Limpopo,0.0,0.0,0.0,1.0,,,,,,0,1,1995,3,1
687,687,Id_mxh2xnc41m,2023-03-23,4,unemployed,490.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,1,1,2002,3,0
688,688,Id_pwrrd12jld,2023-02-28,4,wage employed,730.0,Urban,Gauteng,,,,,,,,,,0,1,1995,2,0
689,689,Id_3to2sa9car,2023-03-15,4,unemployed,31.0,Suburb,KwaZulu-Natal,1.0,0.0,1.0,1.0,40 - 49 %,,40 - 49 %,,30 - 39 %,1,1,1991,12,0
690,690,Id_e30lxifnmw,2021-08-16,1,wage employed,0.0,Urban,Eastern Cape,1.0,,,1.0,40 - 49 %,,50 - 59 %,,40 - 49 %,0,1,1997,11,1
691,691,Id_hd7kp07qst,2023-02-27,4,unemployed,342.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,0,1,1995,3,0
692,692,Id_9hgjngra08,2023-03-14,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2003,6,0
693,693,Id_zvgku8gr0t,2022-08-11,3,unemployed,248.0,Urban,Mpumalanga,,,,,,,,,,1,1,2002,2,0
694,694,Id_whpmbc6i8b,2022-03-10,2,wage employed,121.0,Urban,Mpumalanga,0.0,,,3.0,,,,,,0,1,1993,1,1
695,695,Id_zwtvdskzs9,2022-08-02,3,unemployed,1527.0,Rural,North West,0.0,0.0,0.0,3.0,,,,,,1,1,1990,9,0
696,696,Id_dh7418ehbc,2023-02-10,4,unemployed,767.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1996,9,0
697,697,Id_hya98bc6ax,2021-08-16,1,wage employed,0.0,Urban,Eastern Cape,0.0,,,,,,,,,1,1,1993,12,0
698,698,Id_i9rwvt9m70,2023-02-08,4,studying,,Urban,Western Cape,1.0,,,1.0,40 - 49 %,,60 - 69 %,,,1,1,2000,1,0
699,699,Id_x66zshi3jc,2022-02-25,2,unemployed,1863.0,Urban,Western Cape,1.0,0.0,0.0,4.0,,30 - 39 %,,40 - 49 %,,1,1,1996,7,0
700,700,Id_fla8ahwunh,2023-02-16,4,unemployed,1132.0,Urban,Free State,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2000,11,0
701,701,Id_prvj6r157p,2023-03-15,4,studying,,Urban,Northern Cape,0.0,0.0,0.0,,,,,,,1,1,1998,10,0
702,702,Id_olkrnk9eh9,2022-03-08,2,studying,,Urban,Western Cape,1.0,0.0,0.0,2.0,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,1998,8,1
703,703,Id_3erleo5vws,2023-02-17,4,studying,,Rural,Limpopo,1.0,0.0,0.0,,30 - 39 %,,50 - 59 %,,,0,1,1997,7,0
704,704,Id_c5tvcj1bh4,2023-03-13,4,unemployed,730.0,Suburb,Eastern Cape,0.0,,,3.0,,,,,,1,1,2000,1,0
705,705,Id_9v5wlcmal9,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,,40 - 49 %,,1,1,2003,1,0
706,706,Id_mq93hp1yec,2022-08-04,3,unemployed,127.0,Urban,Gauteng,,,,,,,,,,0,1,1989,9,0
707,707,Id_bbzk6ko00a,2022-03-11,2,unemployed,1025.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,40 - 49 %,,50 - 59 %,,1,1,2000,1,1
708,708,Id_wnnw6fopbl,2021-08-23,1,self employed,209.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,40 - 49 %,,50 - 59 %,,,1,1,1992,2,1
709,709,Id_ubamhumapp,2023-02-13,4,unemployed,5.0,Suburb,Free State,0.0,0.0,0.0,1.0,,,,,,0,1,1989,6,0
710,710,Id_53928wwl3i,2023-03-23,4,unemployed,2682.0,Urban,Gauteng,,,,,,,,,,1,1,1993,9,0
711,711,Id_otpsjhzngs,2022-02-25,2,wage employed,180.0,Rural,Eastern Cape,1.0,,1.0,1.0,40 - 49 %,,40 - 49 %,,30 - 39 %,1,1,1990,8,0
712,712,Id_ykfrefpso6,2022-03-18,2,unemployed,91.0,Urban,Eastern Cape,,,,,,,,,,0,1,2000,1,0
713,713,Id_u5xqihl1tj,2022-02-24,2,wage employed,1132.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,1977,2,1
714,714,Id_hkx4j22ubq,2022-03-18,2,unemployed,125.0,Urban,KwaZulu-Natal,1.0,,,,,50 - 59 %,50 - 59 %,,,0,1,2000,1,0
715,715,Id_qespijnl21,2022-03-17,2,wage employed,150.0,Urban,Eastern Cape,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,2000,1,1
716,716,Id_1j063dp484,2022-08-08,3,unemployed,2409.0,Suburb,Western Cape,,,,,,,,,,0,1,1997,10,0
717,717,Id_cizqozo6qu,2023-02-02,4,unemployed,798.0,Urban,Gauteng,0.0,0.0,0.0,2.0,,,,,,0,1,1995,4,0
718,718,Id_n2pyztb89v,2023-02-14,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,5.0,40 - 49 %,,,50 - 59 %,50 - 59 %,0,1,2000,5,1
719,719,Id_hf8ee0ipc3,2022-02-25,2,wage employed,0.0,Urban,Western Cape,0.0,0.0,0.0,3.0,,,,,,1,1,2001,5,0
720,720,Id_d55t14ul5m,2023-02-14,4,studying,,Urban,Free State,1.0,,,1.0,40 - 49 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,0
721,721,Id_y3x64itohb,2022-08-12,3,other,,Urban,Eastern Cape,1.0,,,1.0,,,,,,1,1,2002,10,0
722,722,Id_g9dgmvzkzz,2023-02-20,4,unemployed,36.0,Urban,Limpopo,1.0,0.0,0.0,,,40 - 49 %,60 - 69 %,,,0,1,2003,7,0
723,723,Id_y28mkg22kf,2022-03-15,2,unemployed,64.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,1,1,2000,1,0
724,724,Id_mjj79d8yag,2022-08-08,3,self employed,,Urban,Gauteng,1.0,,,3.0,,,,,,0,1,1994,2,0
725,725,Id_1vzmyeieqc,2022-03-01,2,unemployed,1553.0,Urban,Gauteng,1.0,,,3.0,60 - 69 %,,50 - 59 %,,50 - 59 %,0,1,1998,12,0
726,726,Id_a5smu7esl6,2023-03-22,4,unemployed,429.0,Urban,Limpopo,1.0,0.0,0.0,,40 - 49 %,,60 - 69 %,,,1,1,1998,5,0
727,727,Id_o3l5d77j8k,2023-03-02,4,studying,,Urban,Limpopo,,,,,,,,,,0,1,1999,3,0
728,728,Id_it5fhoij55,2022-08-01,3,unemployed,1162.0,Urban,Limpopo,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,1,1,1995,6,0
729,729,Id_hc7s35cylz,2023-02-16,4,unemployed,36.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,2.0,30 - 39 %,,60 - 69 %,,,1,1,2000,1,0
730,730,Id_zj8p2hc5r8,2023-03-02,4,unemployed,64.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,40 - 49 %,,70 - 79 %,,30 - 39 %,0,1,1999,10,0
731,731,Id_8qfi55vl3t,2023-02-17,4,unemployed,1096.0,Rural,Eastern Cape,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,2000,1,0
732,732,Id_lwxqkwwrrv,2022-08-12,3,other,,Suburb,Limpopo,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1993,12,1
733,733,Id_vpjpqpa93e,2023-02-06,4,unemployed,767.0,Urban,Free State,1.0,0.0,0.0,,,30 - 39 %,30 - 39 %,,,1,1,2001,2,0
734,734,Id_exae3cyj11,2022-02-23,2,unemployed,427.0,Urban,Free State,1.0,1.0,0.0,,30 - 39 %,,,40 - 49 %,,1,1,1999,9,1
735,735,Id_ftvt1lgrho,2023-03-20,4,unemployed,429.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2002,3,0
736,736,Id_si7nlmldio,2022-09-03,3,unemployed,1650.0,Urban,Gauteng,0.0,,,5.0,,,,,,0,1,1988,10,0
737,737,Id_prl041ujmk,2022-08-15,3,self employed,,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,1990,7,0
738,738,Id_4025roxgyg,2023-03-02,4,wage employed,699.0,Suburb,Limpopo,1.0,0.0,0.0,2.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
739,739,Id_dcpfsjpwlt,2022-02-28,2,unemployed,1492.0,Urban,Gauteng,0.0,,,4.0,,,,,,0,1,1992,2,0
740,740,Id_9hjil7wue4,2022-02-25,2,wage employed,507.0,Suburb,Limpopo,1.0,1.0,0.0,3.0,50 - 59 %,,70 - 79 %,,40 - 49 %,1,1,1996,12,1
741,741,Id_ocb8dlb876,2022-02-24,2,unemployed,238.0,Urban,Northern Cape,1.0,0.0,0.0,1.0,40 - 49 %,,50 - 59 %,,,1,1,1991,12,1
742,742,Id_zbcmwiotfx,2023-03-07,4,self employed,,Rural,Mpumalanga,,,,,,,,,,1,1,1994,8,1
743,743,Id_i2df8uouxb,2022-08-11,3,studying,,Suburb,Gauteng,,,,,,,,,,1,1,2000,9,0
744,744,Id_d71emljywp,2023-02-08,4,wage employed,0.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,50 - 59 %,70 - 79 %,,,1,1,2000,1,0
745,745,Id_q7hxtka8om,2021-08-13,1,studying,,Rural,Limpopo,1.0,0.0,0.0,2.0,,40 - 49 %,40 - 49 %,,,0,1,1992,1,0
746,746,Id_rivx5zusrn,2022-08-03,3,wage employed,912.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,1991,10,0
747,747,Id_ntynyxmift,2023-03-13,4,unemployed,64.0,Urban,Limpopo,,,,,,,,,,1,1,2002,2,0
748,748,Id_xvl372cj3g,2023-02-07,4,unemployed,1132.0,Rural,North West,0.0,0.0,0.0,,,,,,,0,1,1997,12,0
749,749,Id_aljwugpr8b,2022-03-02,2,studying,,Suburb,KwaZulu-Natal,1.0,,,,30 - 39 %,,,60 - 69 %,40 - 49 %,1,1,2000,1,0
750,750,Id_1iw8952zoq,2023-02-23,4,self employed,,Urban,Eastern Cape,,,,,,,,,,0,1,2000,6,1
751,751,Id_obu7cz169t,2023-03-23,4,self employed,95.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,1
752,752,Id_lovpfqabpk,2023-02-08,4,unemployed,36.0,Rural,Limpopo,1.0,0.0,0.0,3.0,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,2003,12,0
753,753,Id_1d85ftysfv,2021-08-18,1,studying,,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,,70 - 79 %,60 - 69 %,,,0,1,1997,6,0
754,754,Id_a0zy3xjxai,2022-03-07,2,studying,,Rural,Eastern Cape,1.0,0.0,0.0,1.0,,,50 - 59 %,,,0,1,2000,1,0
755,755,Id_sozuqfny0k,2022-08-12,3,unemployed,158.0,Urban,KwaZulu-Natal,1.0,,,,30 - 39 %,,40 - 49 %,,0 - 29 %,1,1,1996,9,0
756,756,Id_dgskhpu129,2022-03-10,2,wage employed,,Urban,Limpopo,,,,,,,,,,1,1,1984,11,1
757,757,Id_8g3hdxujsm,2022-07-28,3,wage employed,,Urban,Gauteng,,,,,,,,,,0,1,1999,3,0
758,758,Id_kyfplwcstx,2021-08-17,1,studying,,Rural,Limpopo,0.0,0.0,0.0,0.0,,,,,,1,1,1995,7,0
759,759,Id_1cie4m5y40,2023-02-07,4,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,30 - 39 %,,,60 - 69 %,,1,1,2002,1,0
760,760,Id_2lzc0mtx9y,2022-02-24,2,wage employed,105.0,Urban,Western Cape,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,1997,8,0
761,761,Id_v51fwmk7y0,2023-02-16,4,wage employed,365.0,Suburb,Eastern Cape,1.0,0.0,1.0,2.0,50 - 59 %,,40 - 49 %,,,0,1,1995,4,1
762,762,Id_ixqbl0lhai,2022-08-03,3,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,60 - 69 %,60 - 69 %,,,0,1,2003,4,0
763,763,Id_sic8cooj1j,2022-08-02,3,self employed,644.0,Urban,Western Cape,,,,,,,,,,0,1,2001,2,1
764,764,Id_88cf29sxfv,2023-02-21,4,unemployed,767.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,,,70 - 79 %,60 - 69 %,,,0,1,2001,4,0
765,765,Id_cpyur97mbo,2023-03-23,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,1.0,,30 - 39 %,40 - 49 %,,,1,1,1999,12,0
766,766,Id_aa9nutsr66,2023-03-13,4,unemployed,396.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,,1,1,2003,9,1
767,767,Id_4cq43d68l6,2022-08-05,3,unemployed,1344.0,Suburb,Limpopo,,,,,,,,,,1,1,1996,5,0
768,768,Id_660hxwmv2f,2022-08-03,3,self employed,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,50 - 59 %,60 - 69 %,,,0,1,2003,4,0
769,769,Id_mb6xnld0to,2023-03-01,4,unemployed,125.0,Rural,North West,,,,,,,,,,0,1,1988,11,0
770,770,Id_feuuc1vqbv,2023-02-07,4,unemployed,97.0,Suburb,North West,1.0,0.0,0.0,,,60 - 69 %,50 - 59 %,,,0,1,2001,1,0
771,771,Id_y2hul6jag6,2023-03-02,4,studying,,Rural,KwaZulu-Natal,0.0,,,3.0,,,,,,0,1,2002,1,0
772,772,Id_1yjv7fg4i4,2022-02-25,2,studying,,Urban,Western Cape,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1999,11,0
773,773,Id_blzp6v1d30,2023-03-01,4,wage employed,2677.0,Urban,Gauteng,0.0,0.0,0.0,1.0,,,,,,0,1,1989,9,0
774,774,Id_6nn4nj80ks,2022-03-14,2,unemployed,827.0,Urban,Limpopo,1.0,,,3.0,0 - 29 %,,40 - 49 %,,,1,1,2000,1,0
775,775,Id_g2cbwb2rqj,2021-08-19,1,wage employed,0.0,Urban,KwaZulu-Natal,1.0,,,4.0,,,,,,0,1,1998,5,1
776,776,Id_q2hkf2e9ho,2022-03-01,2,self employed,265.0,Urban,Eastern Cape,0.0,0.0,0.0,3.0,,,,,,0,1,1999,8,1
777,777,Id_udyqljdoio,2023-02-09,4,unemployed,189.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1996,4,0
778,778,Id_rh7mu3gpuv,2023-02-06,4,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,60 - 69 %,50 - 59 %,,,0,1,2002,9,1
779,779,Id_fe7z05avq5,2022-02-24,2,studying,,Urban,Limpopo,1.0,1.0,0.0,,30 - 39 %,,60 - 69 %,,,1,1,1997,1,1
780,780,Id_8286we2olu,2023-02-02,4,unemployed,243.0,Urban,Gauteng,1.0,0.0,0.0,5.0,50 - 59 %,,,50 - 59 %,,0,1,2000,10,1
781,781,Id_3yaoi187oa,2023-02-02,4,unemployed,767.0,Urban,Free State,1.0,0.0,0.0,3.0,,50 - 59 %,30 - 39 %,,,0,1,2000,9,0
782,782,Id_pbpx27757v,2023-02-15,4,unemployed,767.0,Urban,North West,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,1,1,2000,1,0
783,783,Id_lgvjsmjn42,2023-02-17,4,wage employed,61.0,Urban,Eastern Cape,1.0,0.0,1.0,0.0,,50 - 59 %,,40 - 49 %,,0,1,1999,11,0
784,784,Id_huvdj66i93,2022-03-15,2,unemployed,64.0,Urban,North West,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
785,785,Id_tosjozxgwo,2023-02-06,4,unemployed,767.0,Urban,North West,0.0,0.0,0.0,,,,,,,0,1,1995,2,0
786,786,Id_9sbuv8xv4d,2022-03-09,2,unemployed,95.0,Urban,Gauteng,,,,,,,,,,1,1,2001,1,0
787,787,Id_8419iskko5,2022-03-08,2,unemployed,348.0,Urban,Western Cape,0.0,,,1.0,,,,,,1,1,1994,7,0
788,788,Id_du61vcqemu,2022-08-15,3,wage employed,28.0,Rural,North West,1.0,1.0,0.0,3.0,0 - 29 %,,60 - 69 %,,,1,1,1998,1,0
789,789,Id_bmiscfe9j3,2021-08-23,1,studying,,Rural,North West,0.0,,,3.0,,,,,,0,1,2002,6,0
790,790,Id_qbyo67n842,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,30 - 39 %,,,40 - 49 %,0 - 29 %,0,1,2003,6,0
791,791,Id_l5h6bnnh5o,2022-08-10,3,studying,,Urban,KwaZulu-Natal,0.0,0.0,0.0,1.0,,,,,,1,1,1988,5,0
792,792,Id_zo25l1eg1o,2023-02-28,4,wage employed,212.0,Urban,Gauteng,,,,,,,,,,0,1,2000,1,0
793,793,Id_3sheev3kin,2022-02-25,2,unemployed,426.0,Suburb,Free State,1.0,,,3.0,,30 - 39 %,50 - 59 %,,,1,1,1998,12,0
794,794,Id_bb7mdezhhp,2023-02-15,4,self employed,,Urban,North West,0.0,0.0,0.0,3.0,,,,,,1,1,1987,7,0
795,795,Id_kqt3aw3hd5,2023-02-06,4,self employed,,Urban,Gauteng,,,,,,,,,,0,1,1994,1,1
796,796,Id_xummmvqb2y,2022-07-29,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,2002,2,0
797,797,Id_x1urukcc01,2022-08-03,3,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1998,10,0
798,798,Id_wbmmi3mdy8,2023-02-28,4,unemployed,401.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1996,3,0
799,799,Id_vibiecpua5,2022-03-07,2,unemployed,133.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,,,60 - 69 %,,80 - 100 %,,0,1,2000,1,1
800,800,Id_yvl7mq2zd4,2022-03-01,2,unemployed,33.0,Urban,Gauteng,0.0,0.0,0.0,2.0,,,,,,0,1,2001,5,0
801,801,Id_5pt4gd03ml,2022-02-25,2,unemployed,32.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,2002,6,0
802,802,Id_66nim5n5fw,2022-02-23,2,studying,,Urban,Eastern Cape,1.0,0.0,0.0,,30 - 39 %,,,40 - 49 %,,1,1,1998,5,0
803,803,Id_grpwx9fsol,2021-08-16,1,wage employed,0.0,Urban,Western Cape,0.0,,,4.0,,,,,,0,1,1990,1,1
804,804,Id_xp7ud1k3wj,2022-02-21,2,unemployed,514.0,Urban,Gauteng,1.0,,,3.0,,30 - 39 %,40 - 49 %,,,0,1,1995,10,0
805,805,Id_8hp5x4f7mq,2022-03-04,2,wage employed,79.0,Urban,Eastern Cape,0.0,0.0,0.0,2.0,,,,,,1,1,2000,1,0
806,806,Id_v6c9gpoxts,2021-08-23,1,wage employed,0.0,Urban,Gauteng,1.0,,,5.0,,,,,,1,1,1995,1,0
807,807,Id_gttf1t8vu7,2021-08-13,1,studying,,Rural,KwaZulu-Natal,1.0,,,2.0,,,,,,0,1,1994,6,0
808,808,Id_woi5d1z0yk,2022-08-01,3,self employed,248.0,Urban,Free State,1.0,0.0,0.0,5.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,1990,12,1
809,809,Id_i3tt5m8hlz,2023-03-01,4,unemployed,1525.0,Urban,Gauteng,1.0,0.0,1.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
810,810,Id_lnt7ng11u2,2022-03-14,2,unemployed,975.0,Suburb,Gauteng,1.0,,,3.0,,60 - 69 %,30 - 39 %,,,0,1,1988,10,1
811,811,Id_0q4sjm2zqa,2022-07-29,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,2003,9,0
812,812,Id_th76od8hai,2022-03-16,2,studying,,Urban,Western Cape,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,2000,1,1
813,813,Id_lndsp2i0on,2022-03-07,2,unemployed,469.0,Urban,Limpopo,1.0,,,2.0,,50 - 59 %,60 - 69 %,,,0,1,2000,1,0
814,814,Id_6crmpry9bq,2022-03-16,2,unemployed,430.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,0
815,815,Id_hjt7rvds9w,2023-02-02,4,unemployed,707.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,0,1,1998,12,0
816,816,Id_p6gvw6526v,2022-02-24,2,unemployed,59.0,Urban,North West,,,,,,,,,,1,1,2001,4,0
817,817,Id_ek34vrgawq,2022-08-08,3,unemployed,644.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,,,,,1,1,2001,6,0
818,818,Id_e8tnifnwxv,2023-03-09,4,employment programme,245.0,Suburb,North West,1.0,0.0,0.0,4.0,30 - 39 %,,60 - 69 %,,0 - 29 %,1,1,2002,6,0
819,819,Id_d7gugj6ksm,2022-03-08,2,unemployed,2285.0,Urban,Eastern Cape,1.0,,,1.0,,,,,,1,1,1987,3,0
820,820,Id_tyz6dl59y8,2023-03-06,4,unemployed,699.0,Urban,KwaZulu-Natal,1.0,,,2.0,,0 - 29 %,50 - 59 %,,,1,1,2000,1,0
821,821,Id_p8ekcn7ipe,2023-02-07,4,wage employed,183.0,Urban,KwaZulu-Natal,1.0,0.0,1.0,,0 - 29 %,,60 - 69 %,,,0,1,1990,12,0
822,822,Id_c9ul827604,2022-07-28,3,unemployed,186.0,Rural,Limpopo,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2003,2,0
823,823,Id_zcra3u3end,2023-02-28,4,other,,Rural,Mpumalanga,0.0,0.0,0.0,,,,,,,0,1,1990,8,0
824,824,Id_o6gn21l3g0,2022-08-03,3,studying,,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1997,6,0
825,825,Id_391hp7h669,2023-03-07,4,unemployed,460.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2000,10,0
826,826,Id_z7klav807i,2022-07-29,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2004,1,0
827,827,Id_y4tz01h3ef,2022-08-15,3,wage employed,,Urban,Gauteng,1.0,0.0,0.0,4.0,,,,,,0,1,1986,6,0
828,828,Id_yeb9qn4ax7,2022-02-23,2,unemployed,624.0,Urban,Gauteng,1.0,,,2.0,,30 - 39 %,40 - 49 %,,,1,1,1993,5,0
829,829,Id_j2scexrpa9,2023-02-22,4,unemployed,36.0,Urban,Limpopo,,,,,,,,,,0,1,2000,11,0
830,830,Id_3qf9t4gy4v,2022-08-02,3,unemployed,248.0,Urban,Eastern Cape,,,,,,,,,,1,1,2002,2,0
831,831,Id_gpg48vbhwc,2023-02-28,4,unemployed,365.0,Urban,Eastern Cape,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,2004,2,0
832,832,Id_7uonyngc8x,2023-03-22,4,studying,,Suburb,KwaZulu-Natal,1.0,0.0,0.0,5.0,30 - 39 %,,,50 - 59 %,,1,1,2004,10,1
