,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
1282,Id_qdjgbld66p,2022-08-08,3,other,,Rural,Limpopo,1.0,,,3.0,,,,,,0,1,1995,8,1
1283,Id_77mlzy2ous,2022-07-28,3,wage employed,,Urban,Gauteng,,,,,,,,,,0,1,1988,9,0
1284,Id_w9ehu162v8,2023-02-16,4,unemployed,273.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,1.0,,,,,,0,1,1997,10,1
1285,Id_21vs211v1w,2023-03-23,4,wage employed,181.0,Urban,Western Cape,,,,,,,,,,1,1,1990,9,0
1286,Id_tky9kff66a,2023-02-14,4,unemployed,370.0,Rural,Limpopo,,,,,,,,,,0,1,2001,5,0
1287,Id_kmhlqur8la,2023-02-02,4,unemployed,798.0,Rural,Limpopo,1.0,,,3.0,0 - 29 %,,40 - 49 %,,30 - 39 %,1,1,2000,1,0
1288,Id_173dzmo8zv,2022-02-28,2,unemployed,1132.0,Urban,Free State,1.0,1.0,0.0,5.0,50 - 59 %,,,50 - 59 %,,0,1,1998,6,0
1289,Id_51rrv96es4,2022-08-08,3,other,,Urban,Free State,,,,,,,,,,1,1,2001,5,1
1290,Id_2ounxss29j,2023-02-16,4,unemployed,401.0,Urban,Western Cape,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,2003,4,0
1291,Id_tqqqacqkj8,2023-03-16,4,unemployed,365.0,Urban,Northern Cape,0.0,0.0,1.0,1.0,,,,,,1,1,1997,2,1
1292,Id_9tqtxfbn37,2022-08-10,3,other,,Urban,Gauteng,1.0,,,2.0,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,1994,11,1
1293,Id_3ufcgqqwwq,2023-02-28,4,self employed,,Rural,North West,,,,,,,,,,0,1,1993,4,0
1294,Id_cy6eaqhxq9,2022-02-25,2,studying,,Rural,Eastern Cape,1.0,0.0,0.0,2.0,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,2002,10,1
1295,Id_3pznk18m9e,2023-03-09,4,unemployed,64.0,Rural,Mpumalanga,,,,,,,,,,1,1,2001,7,0
1296,Id_9nevoulaij,2022-03-03,2,unemployed,357.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,4.0,,50 - 59 %,,50 - 59 %,,1,1,2000,1,0
1297,Id_jqh7fymn5m,2022-09-03,3,wage employed,5.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,60 - 69 %,,,1,1,2001,10,1
1298,Id_u76q3kengi,2021-08-19,1,studying,,Urban,Gauteng,1.0,,,2.0,,,,,,0,1,1991,6,0
1299,Id_01ir3lje6h,2021-08-12,1,wage employed,0.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,0 - 29 %,50 - 59 %,,,1,1,1995,8,0
1300,Id_11fdlin54l,2022-07-29,3,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,60 - 69 %,50 - 59 %,,,1,1,2003,9,0
1301,Id_q47yamqnus,2023-03-23,4,unemployed,2287.0,Urban,Limpopo,,,,,,,,,,1,1,1994,9,0
1302,Id_mrmw49x8z5,2021-08-13,1,studying,,Urban,Western Cape,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,0,1,1995,1,0
1303,Id_0xhbqiwa3a,2022-02-23,2,self employed,336.0,Urban,Gauteng,,,,,,,,,,1,1,1981,7,1
1304,Id_uk62ix0qn2,2023-02-06,4,studying,,Urban,Free State,1.0,0.0,0.0,,,50 - 59 %,40 - 49 %,,,0,1,1996,9,0
1305,Id_3qqabj8uta,2023-02-10,4,wage employed,273.0,Urban,North West,1.0,,,4.0,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,0
1306,Id_43sa8tgvu3,2022-08-11,3,studying,,Urban,Gauteng,1.0,0.0,1.0,4.0,0 - 29 %,,50 - 59 %,,30 - 39 %,0,1,2001,5,0
1307,Id_09prt9zryp,2023-02-20,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1990,4,1
1308,Id_zl534exo49,2022-08-05,3,unemployed,248.0,Urban,North West,1.0,0.0,0.0,1.0,30 - 39 %,,60 - 69 %,,0 - 29 %,1,1,2001,1,0
1309,Id_gpjibgtjm5,2023-03-08,4,unemployed,64.0,Urban,Gauteng,,,,,,,,,,1,1,2003,2,0
1310,Id_inwawm010w,2021-08-16,1,studying,,Urban,Gauteng,0.0,,,,,,,,,1,1,2002,7,0
1311,Id_h7ozijmzg3,2023-02-20,4,unemployed,36.0,Urban,Limpopo,0.0,0.0,0.0,0.0,,,,,,0,1,1997,12,0
1312,Id_h1oglezl8t,2023-03-14,4,wage employed,424.0,Urban,Free State,,,,,,,,,,1,1,1991,11,0
1313,Id_h5ydyf4wne,2022-03-14,2,unemployed,777.0,Urban,Gauteng,1.0,,,3.0,,,,,,1,1,2000,1,0
1314,Id_t8ybtd1rbw,2022-03-03,2,unemployed,1155.0,Urban,Eastern Cape,,,,,,,,,,1,1,2000,1,1
1315,Id_5b1dyexuzm,2023-02-06,4,self employed,,Urban,Gauteng,0.0,0.0,0.0,5.0,,,,,,0,1,1997,7,0
1316,Id_otdr1h6yf3,2022-03-11,2,unemployed,1144.0,Urban,Eastern Cape,1.0,0.0,0.0,,0 - 29 %,,40 - 49 %,,30 - 39 %,1,1,2000,1,1
1317,Id_tpwvshcszz,2022-02-28,2,self employed,1285.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,0,1,1997,12,1
1318,Id_e3ij3ycyp7,2022-08-04,3,studying,,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,0,1,2001,11,0
1319,Id_3cn6sv2nmv,2023-02-17,4,unemployed,243.0,Urban,Gauteng,1.0,,,2.0,,,,,,0,1,1997,3,1
1320,Id_vj2arvuct2,2023-02-07,4,unemployed,311.0,Rural,KwaZulu-Natal,1.0,,,,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,1993,7,0
1321,Id_qryqqhurbj,2022-03-10,2,unemployed,644.0,Rural,Mpumalanga,1.0,0.0,0.0,2.0,,30 - 39 %,40 - 49 %,,,1,1,1997,12,0
1322,Id_v3coiyc7w1,2023-03-13,4,wage employed,335.0,Urban,Northern Cape,,,,,,,,,,1,1,1996,1,1
1323,Id_985v1ew2g6,2022-08-15,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,1994,12,0
1324,Id_npfhor0ojs,2022-03-15,2,unemployed,929.0,Urban,Gauteng,1.0,0.0,0.0,,,0 - 29 %,50 - 59 %,,,1,1,2000,1,1
1325,Id_nabdt57zht,2023-02-28,4,unemployed,67.0,Suburb,Limpopo,,,,,,,,,,0,1,2001,1,0
1326,Id_x2ivyc9h38,2023-03-22,4,wage employed,1435.0,Rural,Mpumalanga,,,,,,,,,,1,1,1989,7,1
1327,Id_ocp7ar4lc5,2023-02-27,4,unemployed,1407.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1994,11,0
1328,Id_2nryzrtq9i,2022-08-03,3,other,,Suburb,KwaZulu-Natal,,,,,,,,,,0,1,1997,3,1
1329,Id_bthj1i8cpa,2022-03-08,2,unemployed,5.0,Urban,Eastern Cape,1.0,,,,,0 - 29 %,30 - 39 %,,,0,1,2000,1,0
1330,Id_gvkb0edwgm,2022-08-01,3,unemployed,492.0,Urban,Mpumalanga,1.0,0.0,0.0,4.0,,40 - 49 %,50 - 59 %,,,0,1,1996,7,0
1331,Id_5g1tkg30y9,2021-08-18,1,wage employed,0.0,Urban,North West,1.0,,,1.0,,,,,,0,1,1990,1,1
1332,Id_od0hedshut,2023-02-06,4,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,40 - 49 %,,,0,1,2001,1,1
1333,Id_i2uti38yx1,2022-08-02,3,wage employed,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,0 - 29 %,0,1,1994,9,0
1334,Id_nuga8gxsg6,2021-08-12,1,studying,,Urban,Limpopo,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,1998,9,0
1335,Id_fa36zhpkkf,2022-08-05,3,other,,Urban,Eastern Cape,,,,,,,,,,0,1,1999,11,1
1336,Id_6pqo0d1msv,2023-02-28,4,unemployed,2593.0,Urban,Free State,,,,,,,,,,0,1,1997,2,0
1337,Id_hn9ubunyc7,2022-02-23,2,unemployed,89.0,Urban,Gauteng,1.0,,,3.0,,50 - 59 %,60 - 69 %,,,1,1,2002,4,0
1338,Id_dgidt5yvow,2023-03-22,4,unemployed,643.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,1,1,1994,11,0
1339,Id_uukd9l6h2p,2023-02-13,4,studying,,Urban,Northern Cape,,,,,,,,,,1,1,2003,11,0
1340,Id_skqop337sd,2022-02-24,2,wage employed,2937.0,Urban,Western Cape,1.0,,,,,50 - 59 %,60 - 69 %,,,1,1,1990,12,1
1341,Id_o10kjzif1s,2022-07-28,3,wage employed,122.0,Suburb,Gauteng,1.0,0.0,0.0,5.0,,60 - 69 %,,60 - 69 %,,0,1,2003,4,0
1342,Id_jwdj9lvlop,2022-03-03,2,unemployed,63.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,5.0,50 - 59 %,,,60 - 69 %,40 - 49 %,1,1,2000,1,0
1343,Id_v2w05z20fr,2022-08-10,3,other,,Urban,Western Cape,,,,,,,,,,1,1,2001,2,1
1344,Id_31b8cjs1kz,2023-02-06,4,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,,50 - 59 %,,40 - 49 %,0,1,2003,2,0
1345,Id_enwx3h2rsb,2022-07-28,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,2004,3,0
1346,Id_5ti85weoef,2021-08-18,1,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,50 - 59 %,,40 - 49 %,,0,1,2002,4,0
1347,Id_c67xhlpy7j,2023-02-06,4,studying,,Suburb,KwaZulu-Natal,1.0,0.0,0.0,4.0,,70 - 79 %,,50 - 59 %,,0,1,1997,3,0
1348,Id_frqg28394w,2022-03-16,2,unemployed,122.0,Urban,Gauteng,1.0,0.0,0.0,,30 - 39 %,,60 - 69 %,,0 - 29 %,1,1,2000,1,0
1349,Id_3i4o76s3kc,2022-08-01,3,studying,,Urban,Limpopo,,,,,,,,,,1,1,2003,8,0
1350,Id_qeg4jr829e,2022-08-08,3,studying,,Urban,Western Cape,,,,,,,,,,1,1,1998,9,0
1351,Id_j2q96w9uua,2023-03-01,4,unemployed,304.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,0 - 29 %,,50 - 59 %,,0 - 29 %,0,1,1998,6,1
1352,Id_xntmit9umo,2023-02-28,4,unemployed,554.0,Urban,North West,,,,,,,,,,0,1,1994,1,0
1353,Id_i9ufxpsqpf,2023-02-13,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,2002,5,1
1354,Id_kdox277emr,2022-08-08,3,wage employed,,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,40 - 49 %,,70 - 79 %,,50 - 59 %,0,1,1998,2,0
1355,Id_q01uisbaih,2021-08-23,1,studying,,Urban,Western Cape,1.0,0.0,0.0,4.0,,,,50 - 59 %,,1,1,2002,3,0
1356,Id_5gniwwi90y,2022-08-11,3,studying,,Rural,Limpopo,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,1,1,1997,4,0
1357,Id_zd9i8yh330,2021-08-19,1,wage employed,0.0,Urban,Northern Cape,1.0,,,5.0,,60 - 69 %,60 - 69 %,,,0,1,1994,12,0
1358,Id_l5v74ybmq0,2023-02-15,4,unemployed,67.0,Urban,Western Cape,,,,,,,,,,0,1,2000,9,0
1359,Id_gf6aoinj1k,2022-02-25,2,wage employed,1275.0,Rural,Mpumalanga,1.0,1.0,0.0,1.0,0 - 29 %,,50 - 59 %,,,1,1,1989,8,0
1360,Id_jx9naao8il,2023-02-16,4,unemployed,730.0,Urban,Gauteng,,,,,,,,,,0,1,2000,2,0
1361,Id_fdic23pyg6,2022-03-15,2,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,60 - 69 %,,70 - 79 %,,50 - 59 %,1,1,2000,1,0
1362,Id_yqdg9d2buu,2023-03-14,4,unemployed,429.0,Rural,Mpumalanga,,,,,,,,,,1,1,2002,1,0
1363,Id_6b704kejc7,2022-08-04,3,studying,,Suburb,Gauteng,1.0,0.0,0.0,4.0,,60 - 69 %,60 - 69 %,,,0,1,1999,5,0
1364,Id_gkr7d1yb3a,2022-03-14,2,studying,,Rural,Limpopo,1.0,,,1.0,0 - 29 %,,60 - 69 %,,,1,1,2000,1,0
1365,Id_i23c2xbx9t,2022-03-02,2,studying,,Suburb,Limpopo,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,1
1366,Id_6df4yri099,2022-03-07,2,studying,,Urban,North West,1.0,,,3.0,,60 - 69 %,60 - 69 %,,,0,1,2000,1,1
1367,Id_5fombzgb0d,2022-08-12,3,unemployed,1520.0,Urban,Free State,1.0,,,3.0,50 - 59 %,,40 - 49 %,,50 - 59 %,1,1,2000,1,0
1368,Id_nwp5e2tk73,2022-08-02,3,other,,Suburb,Western Cape,,,,,,,,,,0,1,1998,1,1
1369,Id_q834dtmu84,2023-02-16,4,unemployed,250.0,Rural,Limpopo,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,1,1,2000,1,0
1370,Id_a5e0ycxapq,2023-03-20,4,wage employed,,Rural,Limpopo,0.0,0.0,0.0,2.0,,,,,,1,1,1991,9,0
1371,Id_g4bv2cg3xj,2023-02-08,4,studying,,Rural,Limpopo,1.0,0.0,0.0,,,30 - 39 %,,30 - 39 %,,0,1,2000,1,1
1372,Id_7nyd7jcas5,2023-02-07,4,unemployed,97.0,Urban,Gauteng,1.0,0.0,1.0,3.0,,40 - 49 %,,40 - 49 %,,1,1,1998,11,0
1373,Id_ofzcyar4w9,2022-03-01,2,studying,,Suburb,Gauteng,,,,,,,,,,0,1,1998,8,0
1374,Id_zv81arfi9h,2023-03-14,4,unemployed,943.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,4,0
1375,Id_a1n6iik8zo,2021-08-20,1,self employed,904.0,Suburb,North West,1.0,,,2.0,,,,,,0,1,1995,5,1
1376,Id_qnjqnqjgn0,2023-02-13,4,unemployed,767.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,0
1377,Id_7uyfv5bhiw,2022-08-11,3,wage employed,,Urban,North West,1.0,0.0,0.0,3.0,,70 - 79 %,80 - 100 %,,,0,1,1994,5,0
1378,Id_al9f7yeaww,2023-02-08,4,wage employed,92.0,Urban,Free State,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,40 - 49 %,0,1,1995,1,0
1379,Id_05asox9egx,2022-08-15,3,other,,Urban,Gauteng,,,,,,,,,,1,1,2000,4,1
1380,Id_5n14n5z3zu,2023-03-15,4,wage employed,761.0,Urban,Western Cape,1.0,0.0,0.0,,70 - 79 %,,70 - 79 %,,60 - 69 %,1,1,1992,1,0
1381,Id_oza893pbb8,2022-08-02,3,studying,,Urban,North West,1.0,1.0,0.0,4.0,40 - 49 %,,70 - 79 %,,30 - 39 %,1,1,1999,4,0
1382,Id_24qvfuv71m,2023-03-24,4,studying,,Rural,Mpumalanga,0.0,0.0,0.0,,,,,,,1,1,2001,12,0
1383,Id_gmxpdia3bj,2023-02-02,4,unemployed,1497.0,Urban,Gauteng,1.0,,1.0,2.0,30 - 39 %,,,40 - 49 %,30 - 39 %,1,1,1987,7,0
1384,Id_b8pwgq1umo,2021-08-17,1,studying,,Suburb,KwaZulu-Natal,1.0,1.0,0.0,3.0,50 - 59 %,,60 - 69 %,,40 - 49 %,1,1,1997,11,0
1385,Id_i1i2szpmc3,2023-03-24,4,wage employed,1525.0,Urban,Gauteng,,,,,,,,,,1,1,1986,8,1
1386,Id_ljn1j4o0xm,2023-02-13,4,unemployed,821.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
1387,Id_4qav6an3i6,2021-08-16,1,wage employed,0.0,Urban,Mpumalanga,1.0,,,5.0,40 - 49 %,,50 - 59 %,,30 - 39 %,0,1,1987,5,1
1388,Id_n9refyhyx9,2023-02-27,4,studying,,Rural,KwaZulu-Natal,1.0,1.0,0.0,3.0,60 - 69 %,,50 - 59 %,,60 - 69 %,0,1,1997,9,0
1389,Id_lhk9rdw0p1,2022-08-01,3,studying,,Urban,Mpumalanga,1.0,0.0,0.0,2.0,,40 - 49 %,40 - 49 %,,,0,1,1998,3,0
1390,Id_nxm1er1djc,2022-08-10,3,unemployed,217.0,Urban,Free State,1.0,0.0,0.0,1.0,60 - 69 %,,50 - 59 %,,50 - 59 %,0,1,1998,4,0
1391,Id_mjep7dyu5y,2022-07-28,3,other,,Urban,Gauteng,,,,,,,,,,0,1,1991,11,1
1392,Id_65ejwo8at6,2023-03-17,4,studying,,Rural,Mpumalanga,,,,,,,,,,1,1,2002,8,0
1393,Id_mnn9oiotdg,2022-08-04,3,unemployed,583.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,60 - 69 %,,,1,1,2002,5,0
1394,Id_muczvsgnxq,2022-02-23,2,wage employed,90.0,Urban,Eastern Cape,,,,,,,,,,1,1,1989,12,0
1395,Id_unmyl534kv,2022-08-05,3,other,,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,,60 - 69 %,,50 - 59 %,,0,1,1998,9,1
1396,Id_lvx4o6xr5e,2023-02-15,4,wage employed,122.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,2001,4,0
1397,Id_v8x759y6it,2022-02-28,2,unemployed,36.0,Urban,Gauteng,0.0,,,4.0,,,,,,0,1,2002,11,0
1398,Id_is1zsb3w01,2023-03-17,4,unemployed,95.0,Urban,Western Cape,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2002,8,0
1399,Id_16m9smqbga,2023-03-22,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,70 - 79 %,40 - 49 %,,,1,1,1995,10,0
1400,Id_dr15ymt620,2023-02-07,4,studying,,Urban,North West,1.0,,,,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
1401,Id_aqje3qwck9,2022-02-22,2,unemployed,448.0,Urban,Eastern Cape,0.0,,,3.0,,,,,,0,1,2000,2,1
1402,Id_ajjqtfqtq3,2022-03-03,2,wage employed,127.0,Urban,Western Cape,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,,1,1,2000,1,1
1403,Id_0y7occ6xxy,2023-02-14,4,unemployed,401.0,Urban,Gauteng,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,1,1,2002,4,0
1404,Id_frd9k31psv,2023-02-09,4,unemployed,730.0,Urban,Gauteng,,,,,,,,,,0,1,2003,11,0
1405,Id_sww0twcfi8,2022-08-01,3,studying,,Urban,Mpumalanga,0.0,0.0,0.0,,,,,,,1,1,2001,6,0
1406,Id_5s0031osnb,2023-02-23,4,unemployed,767.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,30 - 39 %,50 - 59 %,,,0,1,2001,1,0
1407,Id_44e825r04f,2023-02-27,4,studying,,Suburb,Gauteng,,,,,,,,,,0,1,2000,9,0
1408,Id_6923068wok,2023-02-14,4,wage employed,90.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,2003,6,0
1409,Id_2llv1d2joi,2022-03-14,2,wage employed,176.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,,40 - 49 %,,1,1,2000,1,0
1410,Id_dxsq4ahvyv,2023-03-02,4,wage employed,334.0,Rural,North West,,,,,,,,,,0,1,1999,1,0
1411,Id_go8moitkpk,2022-08-08,3,other,,Urban,Gauteng,0.0,,,,,,,,,0,1,1991,7,1
1412,Id_4g14itte08,2022-02-24,2,unemployed,97.0,Urban,Eastern Cape,,,,,,,,,,1,1,1980,2,0
1413,Id_i0558vxdue,2023-03-01,4,unemployed,429.0,Rural,Mpumalanga,,,,,,,,,,1,1,2000,1,0
1414,Id_03xd5msrrg,2023-03-02,4,self employed,643.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,50 - 59 %,,40 - 49 %,,0,1,2000,4,1
1415,Id_miywacor3w,2022-08-04,3,unemployed,1009.0,Urban,Gauteng,,,,,,,,,,0,1,1996,12,0
1416,Id_woe3w9tdnc,2022-08-15,3,wage employed,,Rural,Limpopo,1.0,,1.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,1996,11,0
1417,Id_v18bw93bqf,2022-08-03,3,unemployed,948.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1999,9,0
1418,Id_9igr3340zc,2022-08-10,3,wage employed,,Urban,Gauteng,1.0,,1.0,4.0,,40 - 49 %,,50 - 59 %,,0,1,1997,11,0
1419,Id_vum4qetrs6,2021-08-13,1,self employed,213.0,Urban,Gauteng,1.0,,,4.0,,50 - 59 %,,50 - 59 %,,0,1,1992,3,0
1420,Id_11mplcr7e8,2021-08-11,1,wage employed,0.0,Urban,Gauteng,1.0,,,5.0,,60 - 69 %,,50 - 59 %,,1,1,2002,8,1
1421,Id_bkmqt20xqv,2022-08-10,3,other,,Urban,Gauteng,1.0,,,4.0,,30 - 39 %,40 - 49 %,,,1,1,2002,11,1
1422,Id_kmxhvl1p1v,2023-02-13,4,unemployed,1073.0,Rural,Mpumalanga,,,,,,,,,,0,1,1996,9,0
1423,Id_vv8e6gb6cx,2022-02-22,2,unemployed,42.0,Urban,North West,1.0,,,4.0,,,,,,0,1,1996,4,1
1424,Id_bi46utn1ll,2023-03-01,4,unemployed,1369.0,Rural,North West,,,,,,,,,,0,1,2001,3,1
1425,Id_xobuxm479x,2022-02-23,2,unemployed,816.0,Urban,Eastern Cape,0.0,0.0,0.0,2.0,,,,,,1,1,1998,5,0
1426,Id_v8x8f5qpox,2022-03-03,2,unemployed,430.0,Urban,Free State,1.0,0.0,0.0,2.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1,0
1427,Id_ldrbom7hvy,2023-02-22,4,wage employed,1742.0,Urban,Gauteng,,,,,,,,,,0,1,1997,7,1
1428,Id_dbqtyc2ao6,2022-02-25,2,studying,,Urban,Free State,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,1993,9,0
1429,Id_id6eelfu1m,2023-03-22,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,2.0,,80 - 100 %,70 - 79 %,,,1,1,2003,9,0
1430,Id_apuiymzrfu,2022-08-01,3,unemployed,583.0,Rural,Mpumalanga,1.0,0.0,0.0,2.0,40 - 49 %,,50 - 59 %,,30 - 39 %,0,1,2002,11,0
1431,Id_4hpfurqduk,2021-08-13,1,unemployed,517.0,Suburb,KwaZulu-Natal,1.0,1.0,,4.0,30 - 39 %,,,50 - 59 %,,0,1,1992,7,1
1432,Id_g8mni8fjcf,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,0,1,2003,9,1
1433,Id_uedz33dcla,2021-08-19,1,self employed,603.0,Urban,Mpumalanga,1.0,,,3.0,,,,,,0,1,1994,3,1
1434,Id_j83ms2xpjb,2023-02-08,4,wage employed,273.0,Urban,Eastern Cape,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,0
1435,Id_5s6d4ct8wx,2023-02-13,4,unemployed,97.0,Suburb,KwaZulu-Natal,1.0,0.0,1.0,,50 - 59 %,,70 - 79 %,,50 - 59 %,1,1,1994,10,0
1436,Id_uvxtyu9u74,2023-03-16,4,unemployed,2986.0,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1992,4,0
1437,Id_ysw6cibt4a,2023-03-01,4,wage employed,92.0,Urban,Eastern Cape,1.0,,,3.0,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0
1438,Id_drl1dql1fv,2023-02-16,4,unemployed,554.0,Urban,North West,,,,,,,,,,0,1,1992,5,0
1439,Id_gaugw87xbs,2022-08-12,3,wage employed,797.0,Urban,Free State,1.0,0.0,0.0,3.0,30 - 39 %,,40 - 49 %,,,0,1,1990,6,1
1440,Id_7g8d8j9ifw,2022-02-25,2,unemployed,371.0,Urban,Free State,1.0,1.0,0.0,2.0,30 - 39 %,,60 - 69 %,,,1,1,1995,6,0
1441,Id_d05rz3fk8a,2022-08-05,3,unemployed,889.0,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,1996,6,0
1442,Id_t6pr47km9z,2022-03-11,2,studying,,Suburb,KwaZulu-Natal,1.0,1.0,0.0,4.0,30 - 39 %,,,50 - 59 %,40 - 49 %,1,1,2000,1,0
1443,Id_uo33kmlqqa,2022-08-01,3,studying,,Suburb,Free State,1.0,1.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,1999,6,0
1444,Id_4mt44q6qxy,2022-03-16,2,unemployed,1065.0,Urban,Gauteng,1.0,,,3.0,40 - 49 %,,70 - 79 %,,60 - 69 %,0,1,2000,1,0
1445,Id_5jh6eo6jre,2022-08-02,3,studying,,Urban,North West,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,1,1,2003,7,0
1446,Id_dwyx4cyrsx,2023-03-15,4,wage employed,151.0,Urban,Eastern Cape,,,,,,,,,,1,1,1996,5,0
1447,Id_v2d2rmahve,2022-03-09,2,unemployed,125.0,Rural,KwaZulu-Natal,1.0,,,3.0,0 - 29 %,,60 - 69 %,,,1,1,1991,2,0
1448,Id_m2yqpwk0pr,2022-03-08,2,studying,,Urban,Western Cape,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,1,1,2002,12,0
1449,Id_c1uambtiqb,2023-02-13,4,unemployed,36.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,0,1,2001,5,0
1450,Id_40bb8dflz3,2022-08-10,3,other,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,50 - 59 %,,60 - 69 %,,30 - 39 %,1,1,1994,9,1
1451,Id_qsjo6qhimc,2022-08-15,3,unemployed,979.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,,60 - 69 %,60 - 69 %,,,1,1,1999,12,0
1452,Id_4jz4d2wvnl,2023-02-14,4,unemployed,5.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,2000,1,0
1453,Id_jcd2hicugz,2023-02-22,4,unemployed,1528.0,Rural,Limpopo,1.0,0.0,0.0,2.0,,50 - 59 %,40 - 49 %,,,0,1,1996,1,0
1454,Id_dftnazhfrn,2023-03-13,4,unemployed,1525.0,Urban,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,1,1,1999,9,0
1455,Id_jfopqgwdfh,2023-02-09,4,unemployed,1528.0,Urban,North West,0.0,0.0,0.0,1.0,,,,,,0,1,1993,11,0
1456,Id_tmm2bff2ca,2023-03-24,4,wage employed,0.0,Suburb,Limpopo,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1996,9,0
1457,Id_k20qcrlnvu,2022-08-05,3,other,,Urban,Gauteng,,,,,,,,,,1,1,1995,6,1
1458,Id_x5a8bxcr2u,2023-02-16,4,unemployed,615.0,Urban,Gauteng,1.0,,,1.0,,40 - 49 %,50 - 59 %,,0 - 29 %,1,1,2000,1,0
